hs_code,year,partner_code,hs_desc,partner_name,value_usd,weight_kg,price_usd_kg,value_next,log_return,target_year,lag1,lag2,lag3,ma3,std3,growth_lag1,log_return_lag1,price_lag1
01,2023,818,Animals; live,Egypt,1480.542,0,0.0,1810.436,20.115946329629935,2024,,,,,,,,
01,2019,826,Animals; live,United Kingdom,13642.607,0,0.0,33768.364,90.63266246735049,2020,1176.0,346175.794,,,243951.69384536197,1060.0856292517005,245.10789137083125,0.0
01,2020,854,Animals; live,Burkina Faso,377010.476,0,0.0,1545081.711,141.0559100451653,2021,,,,,,,,
01,2021,854,Animals; live,Burkina Faso,1545081.711,0,0.0,1363272.121,-12.518901497325686,2022,377010.476,,,,,309.82460948910074,141.0559100451653,0.0
01,2022,854,Animals; live,Burkina Faso,1363272.121,0,0.0,329280.173,-142.07340823044677,2023,1545081.711,377010.476,,,825951.0911774453,-11.76698867805056,-12.518901497325686,0.0
02,2018,104,Meat and edible meat offal,Myanmar,133796.223,0,0.0,187010.048,33.48444294352228,2019,,,,,,,,
02,2017,178,Meat and edible meat offal,Congo,49756.526,0,0.0,29192.63,-53.322535072478225,2018,,,,,,,,
02,2018,178,Meat and edible meat offal,Congo,29192.63,0,0.0,33392.058,13.440180711990365,2019,49756.526,,,,,-41.32904294805469,-53.322535072478225,0.0
02,2020,196,Meat and edible meat offal,Cyprus,11009.548,0,0.0,6629.594,-50.72193307839111,2021,,,,,,,,
02,2015,204,Meat and edible meat offal,Benin,425548.278,0,0.0,181393.0,-85.27124552044236,2016,,,,,,,,
02,2016,204,Meat and edible meat offal,Benin,181393.0,0,0.0,104825.418,-54.83696675350823,2017,425548.278,,,,,-57.37428409944124,-85.27124552044236,0.0
02,2017,204,Meat and edible meat offal,Benin,104825.418,0,0.0,40165.342,-95.9291796181594,2018,181393.0,425548.278,,,172643.85273628667,-42.2108802434493,-54.83696675350823,0.0
02,2018,204,Meat and edible meat offal,Benin,40165.342,0,0.0,101558.199,92.7627538853989,2019,104825.418,181393.0,425548.278,237255.56533333333,167500.02353988073,-61.683585177785794,-95.9291796181594,0.0
02,2019,204,Meat and edible meat offal,Benin,101558.199,0,0.0,57904.268,-56.184092815860055,2020,40165.342,104825.418,181393.0,108794.58666666667,70697.4438786126,152.85032802658571,92.7627538853989,0.0
02,2021,204,Meat and edible meat offal,Benin,558525.856,0,0.0,309668.652,-58.97980515518434,2022,57904.268,101558.199,40165.342,66542.603,31594.87848267154,864.5676826447407,226.6509817710805,0.0
02,2022,204,Meat and edible meat offal,Benin,309668.652,0,0.0,528336.438,53.42304126466894,2023,558525.856,57904.268,101558.199,239329.44100000002,277292.5890365218,-44.55607584261954,-58.97980515518434,0.0
02,2023,204,Meat and edible meat offal,Benin,528336.438,0,0.0,881046.136,51.13767183622412,2024,309668.652,558525.856,57904.268,308699.592,250312.2008629886,70.61347171815116,53.42304126466894,0.0
02,2019,208,Meat and edible meat offal,Denmark,5404.241,0,0.0,5178.034,-4.275856814908823,2020,,,,,,,,
02,2016,226,Meat and edible meat offal,Equatorial Guinea,64104.0,0,0.0,37164.523,-54.515214103714015,2017,,,,,,,,
02,2018,226,Meat and edible meat offal,Equatorial Guinea,37164.523,0,0.0,27333.046,-30.725817709286147,2019,64104.0,,,,,-42.024642768001996,-54.515214103714015,0.0
02,2019,226,Meat and edible meat offal,Equatorial Guinea,27333.046,0,0.0,62569.864,82.81873100965356,2020,37164.523,64104.0,,,19049.086868319027,-26.453930271081383,-30.725817709286147,0.0
02,2023,226,Meat and edible meat offal,Equatorial Guinea,62569.864,0,0.0,155968.802,91.33722436276439,2024,27333.046,37164.523,64104.0,42867.189666666665,19037.228523366062,128.91654300073253,82.81873100965356,0.0
02,2016,251,Meat and edible meat offal,France,47317.0,0,0.0,75275.551,46.428575520818995,2017,130.104,,,,,36268.59742974851,589.6290787316108,0.0
02,2018,251,Meat and edible meat offal,France,75275.551,0,0.0,60337.045,-22.120913412581192,2019,47317.0,130.104,,,33366.17414474438,59.08775070270729,46.428575520818995,0.0
