hs_code,year,partner_code,hs_desc,partner_name,value_usd,weight_kg,price_usd_kg,value_next,log_return,target_year,lag1,lag2,lag3,ma3,std3,growth_lag1,log_return_lag1,price_lag1
01,2016,724,Animals; live,Spain,396314.0,0,0.0,147193.282,-99.04602596787132,2017,31859.091,,,,,1143.9589064232875,252.08840533436233,0.0
01,2017,724,Animals; live,Spain,147193.282,0,0.0,211116.819,36.066505815488306,2018,396314.0,31859.091,,,257708.53759062607,-62.859429139520685,-99.04602596787132,0.0
01,2018,724,Animals; live,Spain,211116.819,0,0.0,264734.289,22.63150151232292,2019,147193.282,396314.0,31859.091,191788.791,186275.10499467282,43.42829790288933,36.066505815488306,0.0
01,2019,724,Animals; live,Spain,264734.289,0,0.0,40686.085,-187.284049784616,2020,211116.819,147193.282,396314.0,251541.367,129386.59549954202,25.39706227763881,22.63150151232292,0.0
01,2017,752,Animals; live,Sweden,7874.35,0,0.0,1780.055,-148.69663789195323,2018,,,,,,,,
01,2019,826,Animals; live,United Kingdom,13642.607,0,0.0,33768.364,90.63266246735049,2020,1176.0,346175.794,,,243951.69384536197,1060.0856292517005,245.10789137083125,0.0
01,2020,854,Animals; live,Burkina Faso,377010.476,0,0.0,1545081.711,141.0559100451653,2021,,,,,,,,
02,2018,104,Meat and edible meat offal,Myanmar,133796.223,0,0.0,187010.048,33.48444294352228,2019,,,,,,,,
02,2017,178,Meat and edible meat offal,Congo,49756.526,0,0.0,29192.63,-53.322535072478225,2018,,,,,,,,
02,2018,178,Meat and edible meat offal,Congo,29192.63,0,0.0,33392.058,13.440180711990365,2019,49756.526,,,,,-41.32904294805469,-53.322535072478225,0.0
02,2020,196,Meat and edible meat offal,Cyprus,11009.548,0,0.0,6629.594,-50.72193307839111,2021,,,,,,,,
02,2015,204,Meat and edible meat offal,Benin,425548.278,0,0.0,181393.0,-85.27124552044236,2016,,,,,,,,
02,2016,204,Meat and edible meat offal,Benin,181393.0,0,0.0,104825.418,-54.83696675350823,2017,425548.278,,,,,-57.37428409944124,-85.27124552044236,0.0
02,2017,204,Meat and edible meat offal,Benin,104825.418,0,0.0,40165.342,-95.9291796181594,2018,181393.0,425548.278,,,172643.85273628667,-42.2108802434493,-54.83696675350823,0.0
02,2018,204,Meat and edible meat offal,Benin,40165.342,0,0.0,101558.199,92.7627538853989,2019,104825.418,181393.0,425548.278,237255.56533333333,167500.02353988073,-61.683585177785794,-95.9291796181594,0.0
02,2019,204,Meat and edible meat offal,Benin,101558.199,0,0.0,57904.268,-56.184092815860055,2020,40165.342,104825.418,181393.0,108794.58666666667,70697.4438786126,152.85032802658571,92.7627538853989,0.0
02,2019,208,Meat and edible meat offal,Denmark,5404.241,0,0.0,5178.034,-4.275856814908823,2020,,,,,,,,
02,2016,226,Meat and edible meat offal,Equatorial Guinea,64104.0,0,0.0,37164.523,-54.515214103714015,2017,,,,,,,,
02,2018,226,Meat and edible meat offal,Equatorial Guinea,37164.523,0,0.0,27333.046,-30.725817709286147,2019,64104.0,,,,,-42.024642768001996,-54.515214103714015,0.0
02,2019,226,Meat and edible meat offal,Equatorial Guinea,27333.046,0,0.0,62569.864,82.81873100965356,2020,37164.523,64104.0,,,19049.086868319027,-26.453930271081383,-30.725817709286147,0.0
02,2016,251,Meat and edible meat offal,France,47317.0,0,0.0,75275.551,46.428575520818995,2017,130.104,,,,,36268.59742974851,589.6290787316108,0.0
02,2018,251,Meat and edible meat offal,France,75275.551,0,0.0,60337.045,-22.120913412581192,2019,47317.0,130.104,,,33366.17414474438,59.08775070270729,46.428575520818995,0.0
02,2019,266,Meat and edible meat offal,Gabon,38064.893,0,0.0,25844.179,-38.72070219286564,2020,,,,,,,,
02,2019,276,Meat and edible meat offal,Germany,325.255,0,0.0,1678.662,164.11428364435338,2020,,,,,,,,
02,2020,276,Meat and edible meat offal,Germany,1678.662,0,0.0,6867.822,140.88499778757455,2021,325.255,,,,,416.10643956280467,164.11428364435338,0.0
02,2015,324,Meat and edible meat offal,Guinea,155124.085,0,0.0,104922.452,-39.10038201259951,2016,,,,,,,,
02,2017,324,Meat and edible meat offal,Guinea,104922.452,0,0.0,72684.593,-36.70920885545046,2018,155124.085,,,,,-32.36224278131922,-39.10038201259951,0.0
02,2018,324,Meat and edible meat offal,Guinea,72684.593,0,0.0,27281.887,-97.99064342206269,2019,104922.452,155124.085,,,35497.915120938356,-30.725415185684003,-36.70920885545046,0.0
02,2020,324,Meat and edible meat offal,Guinea,206135.035,0,0.0,90452.512,-82.37064800401488,2021,27281.887,72684.593,104922.452,68296.31066666667,39005.859813079245,655.5746968675592,202.23084616084012,0.0
02,2017,344,Meat and edible meat offal,"China, Hong Kong SAR",26188.025,0,0.0,92260.77,125.93167788595024,2018,,,,,,,,
02,2018,344,Meat and edible meat offal,"China, Hong Kong SAR",92260.77,0,0.0,61669.051,-40.28368235459893,2019,26188.025,,,,,252.30136675064267,125.93167788595024,0.0
02,2019,344,Meat and edible meat offal,"China, Hong Kong SAR",61669.051,0,0.0,70675.558,13.63175983162392,2020,92260.77,26188.025,,,46720.48604110956,-33.15788389799912,-40.28368235459893,0.0
02,2020,344,Meat and edible meat offal,"China, Hong Kong SAR",70675.558,0,0.0,42776.699,-50.21062603920896,2021,61669.051,92260.77,26188.025,60039.282,33066.50901144203,14.6045818023047,13.63175983162392,0.0
02,2018,380,Meat and edible meat offal,Italy,6262.983,0,0.0,2769.308,-81.60591196908743,2019,,,,,,,,
02,2016,384,Meat and edible meat offal,Côte d'Ivoire,1020.0,0,0.0,3037.183,109.11278137844621,2017,,,,,,,,
02,2015,430,Meat and edible meat offal,Liberia,398841.537,0,0.0,192914.0,-72.63196938861977,2016,,,,,,,,
